Study_id,Title,Year,Journal,DOI,Reference
765a856f726c808ba7aed6092632d99e918dff14,Migration flexibility between freshwater and marine habitats of the pond smelt Hypomesus nipponensis,2006,Journal of Fish Biology,10.1111/J.0022-1112.2006.01002.X,"Arai, T.  Yang, J.  & Miyazaki, N. (2006). Migration flexibility between freshwater and marine habitats of the pond smelt Hypomesus nipponensis. Journal of Fish Biology, 68(5), 1388-1398."
7667d471e1b60f918f62ba9c930fdd56ccedc84c,Seasonal and ontogenic migrations of meagre (Argyrosomus regius) determined by otolith geochemical signatures,2012,Fisheries Research,10.1016/J.FISHRES.2012.02.012,"Morales-Nin, B., Geffen, A. J., Perez-Mayol, S., Palmer, M., Gonzalez-Quiros, R., & Grau, A. (2012). Seasonal and ontogenic migrations of meagre (Argyrosomus regius) determined by otolith geochemical signatures. Fisheries research, 127, 154-165."
767e4d739e95dff0dcb2318b63b6d7c9eb5362b9,Discriminating nursery grounds of juvenile plaice (Pleuronectes platessa) in the south-eastern Irish Sea using otolith microchemistry,2016,Marine Ecology Progress Series,10.3354/MEPS11664,"Marriott, A. L.  McCarthy, I. D.  Ramsay, A. L.  & Chenery, S. R. N. (2016). Discriminating nursery grounds of juvenile plaice (Pleuronectes platessa) in the south-eastern Irish Sea using otolith microchemistry. Marine Ecology Progress Series, 546, 183-195."
76830a3911074dadd59c32941c344c77cba5ca52,Resource subsidies from adfluvial fishes increase stream productivity,2016,Freshwater Biology,10.1111/FWB.12762,"Jones, N. E., & Mackereth, R. W. (2016). Resource subsidies from adfluvial fishes increase stream productivity. Freshwater Biology, 61(6), 991-1005."
7690935e5be9a70157633875a316d7ba3d083205,A quantitative approach to investigate natal philopatry in Hickory Shad (Alosa mediocris) using otolith chemistry,2022,Fisheries Research,10.1016/j.fishres.2022.106232,"Hill, C. R., Rulifson, R. A., & Halden, N. M. (2022). A quantitative approach to investigate natal philopatry in Hickory Shad (Alosa mediocris) using otolith chemistry. Fisheries Research, 249, 106232."
76aba619d776fcd87ebdccfb5bc54e6f6df39745,"Trophic Ecology of a Predatory Community in a Shallow-Water, High-Salinity Estuary Assessed by Stable Isotope Analysis",2016,Marine and Coastal Fisheries,10.1080/19425120.2015.1121940,"Shaw, A. L., Frazier, B. S., Kucklick, J. R., & Sancho, G. (2016). Trophic ecology of a predatory community in a shallow-water, high-salinity estuary assessed by stable isotope analysis. Marine and Coastal Fisheries, 8(1), 46-61."
76abb86a407879c20bff0e57d0f78947ca98ae41,Otolith elemental fingerprints distinguish Atlantic cod spawning areas in Newfoundland and Labrador,2013,Fisheries Research,10.1016/J.FISHRES.2013.04.006,"D'Avignon, G.  & Rose, G. A. (2013). Otolith elemental fingerprints distinguish Atlantic cod spawning areas in Newfoundland and Labrador. Fisheries Research, 147, 1-9."
76ecd52cf195bd6c868f8f5dec6844669968a6d0,Landscape edges shape dispersal and population structure of a migratory fish,2019,Oecologia,10.1007/s00442-019-04440-x,"Kaemingk, M. A., Swearer, S. E., Bury, S. J., & Shima, J. S. (2019). Landscape edges shape dispersal and population structure of a migratory fish. Oecologia, 190, 579-588."
771ac304815896f0993ff315b75fede98ae6a7a1,Analysis of stable isotope ratios to investigate stock structure of red emperor and Rankin cod in northern Western Australia,2001,Journal of Fish Biology,10.1111/J.1095-8649.2001.TB00503.X,"Stephenson, P. C., Edmons, J. S., Moran, M. J., & Caputi, N. (2001). Analysis of stable isotope ratios to investigate stock structure of red emperor and Rankin cod in northern Western Australia. Journal of Fish Biology, 58(1), 126-144."
773e2c7b665353bb198f82597997b00d8dac4736,Reconstructions of individual fish trophic geographies using isotopic analysis of eye-lens amino acids,2023,PLOS ONE,10.1371/journal.pone.0282669,"Wallace, A.A., Ellis, G.S., & Peebles, E.B. (2023). Reconstructions of individual fish trophic geographies using isotopic analysis of eye-lens amino acids. PLoS ONE, 18(3): e0282669"
77564647b833de9af121c4987f5ef60d7c903cd4,Fully Equipped to Succeed: Migratory Contingents Seen as an Intrinsic Potential for Striped Bass to Exploit a Heterogeneous Environment Early in Life,2016,Estuaries and Coasts,10.1007/s12237-015-0015-7,"Morissette, O.  Lecomte, F.  Verreault, G.  Legault, M.  & Sirois, P. (2016). Fully equipped to succeed: migratory contingents seen as an intrinsic potential for striped bass to exploit a heterogeneous environment early in life. Estuaries and Coasts, 39(2), 571-582."
7774e91e3a087ab34693f52f54eb3b0e11363ca8,Reconstructing the lives of fish using Sr isotopes in otoliths,2002,Canadian Journal of Fisheries and Aquatic Sciences,10.1139/F02-070,"Kennedy, B. P.  Klaue, A.  Blum, J. D.  Folt, C. L.  & Nislow, K. H. (2002). Reconstructing the lives of fish using Sr isotopes in otoliths. Canadian Journal of Fisheries and Aquatic Sciences, 59(6), 925-929."
77969cf5f0291434634e1692e4d9a65180b26826,The potential utility of otolith microchemistry as an indicator of nursery origins in Pacific halibut (Hippoglossus stenolepis),2021,Fisheries Research,10.1016/J.FISHRES.2021.106072,"Loher, T.  Bath, G. E.  & Wischniowski, S. (2021). The potential utility of otolith microchemistry as an indicator of nursery origins in Pacific halibut (Hippoglossus stenolepis). Fisheries Research, 243, 106072."
77c118503d601ae9120fadd4ebb19b7ca205ccae,"Comparison of habitat use during early life stage between ayu Plecoglossus altivelis and ice goby Leucopsarion petersi along the sanriku coast of Japan, as determined from otolith microchemistry",2006,Fisheries Science,10.1111/j.1444-2906.2006.01160.x,"Arai, T. (2006). Comparison of habitat use during early life stage between ayu Plecoglossus altivelis and ice goby Leucopsarion petersi along the Sanriku Coast of Japan, as determined from otolith microchemistry. Fisheries Science, 72(2), 382-387."
77c4df9756a4ca60143e7ad43c9fad5e813aab5f,"Anadromy and heterogenous population of a tropical shad Tenualosa ilisha in Malaysia, as revealed by otolith microchemistry and molecular evidence.",2019,Journal of Fish Biology,10.1111/jfb.14154,"Arai, T.  Taha, H.  Amalina, R.  Iizuka, Y.  & Chang, C. W. (2019). Anadromy and heterogenous population of a tropical shad Tenualosa ilisha in Malaysia, as revealed by otolith microchemistry and molecular evidence. Journal of Fish Biology, 95(6), 1506-1511."
77e989b23602b296102280c408dd406a7eb1ac22,Trace elements in the otoliths of New Zealand blue grenadier (Macruronus novaezelandiae) as an aid to stock discrimination,1996,Marine and Freshwater Research,10.1071/MF9960537,"Kalish, J. M.  Livingston, M. E.  & Schofield, K. A. (1996). Trace elements in the otoliths of New Zealand blue grenadier (Macruronus novaezelandiae) as an aid to stock discrimination. Marine and Freshwater Research, 47(3), 537-542."
78280805f99b7711aba8b96ca0be1b37c2a0d0ec,Influence of water chemistry and migratory distance on ability to distinguish progeny of sympatric resident and anadromous rainbow trout (Oncorhynchus mykiss),2008,Canadian Journal of Fisheries and Aquatic Sciences,10.1139/F08-029,"Donohoe, C. J.  Adams, P. B.  & Royer, C. F. (2008). Influence of water chemistry and migratory distance on ability to distinguish progeny of sympatric resident and anadromous rainbow trout (Oncorhynchus mykiss). Canadian Journal of Fisheries and Aquatic Sciences, 65(6), 1060-1075."
78943f8a4fdbf96649541d873c0623c956ab4acb,Overcoming multi-year impacts of maternal isotope signatures using multi-tracers and fast turnover tissues in juvenile sharks.,2020,Chemosphere,10.1016/j.chemosphere.2020.129393,"Niella, Y., Raoult, V., Gaston, T., Peddemors, V. M., Harcourt, R., & Smoothey, A. F. (2021). Overcoming multi-year impacts of maternal isotope signatures using multi-tracers and fast turnover tissues in juvenile sharks. Chemosphere, 269, 129393."
78c36aeff7933f553eab777bdff973dc551858b5,"The signatures of stable isotopes d15N and d13C in anadromous and non-anadromous Coilia nasus living in the Yangtze River, and the adjacent sea waters",2015,Journal of Ocean University of China,10.1007/s11802-015-2611-3,"Wang, L.  Tang, W.  & Dong, W. (2015). The signatures of stable isotopes d15N and d13C in anadromous and non-anadromous Coilia nasus living in the Yangtze River, and the adjacent sea waters. Journal of Ocean University of China, 14(6), 1053-1058."
790cf7051c5e1c53335befa587c07d410754e842,Partial Migration of Fishes as Exemplified by the Estuarine-Dependent White Perch,2009,Fisheries,10.1577/1548-8446-34.3.114,"Kerr, L. A.  Secor, D. H.  & Piccoli, P. M. (2009). Partial migration of fishes as exemplified by the estuarine-dependent white perch. Fisheries, 34(3), 114-123."
792669cf2e5cdc64892e945e2e33034e2345b0fa,Elemental fingerprinting in otoliths reveals natal homing of anadromous Baltic Sea pike (Esox lucius L.),2014,Ecology of Freshwater Fish,10.1111/EFF.12082,"Engstedt, O., Engkvist, R., & Larsson, P. (2014). Elemental fingerprinting in otoliths reveals natal homing of anadromous Baltic Sea pike (Esox lucius L.). Ecology of Freshwater Fish, 23(3), 313-321."
79e0724a50d7906f1ac34da31a1182420b292098,In situ analysis of trace elements and isotope ratios in fish otoliths using laser ablation sector field inductively coupled plasma mass spectrometry,2000,Canadian Journal of Fisheries and Aquatic Sciences,10.1139/F00-054,"Thorrold, S. R., & Shuttleworth, S. (2000). In situ analysis of trace elements and isotope ratios in fish otoliths using laser ablation sector field inductively coupled plasma mass spectrometry. Canadian Journal of Fisheries and Aquatic Sciences, 57(6), 1232-1242."
79e7af6944b610b17d5397f316196c9e7bd13b13,Traveling around Cape Horn: Otolith chemistry reveals a mixed stock of Patagonian hoki with separate Atlantic and Pacific spawning grounds,2010,Fisheries Research,10.1016/J.FISHRES.2009.10.012,"Schuchert, P. C.  Arkhipkin, A. I.  & Koenig, A. E. (2010). Traveling around Cape Horn: Otolith chemistry reveals a mixed stock of Patagonian hoki with separate Atlantic and Pacific spawning grounds. Fisheries Research, 102(1-2), 80-86."
7a1ec0bb8ae41621087caf54d31213df3ca149ff,Geographical origin of Amazonian freshwater fishes fingerprinted by 87Sr/86Sr ratios on fish otoliths and scales.,2014,Environmental science & technology,10.1021/es500071w,"Pouilly, M.  Point, D.  Sondag, F.  Henry, M.  & Santos, R. V. (2014). Geographical origin of Amazonian freshwater fishes fingerprinted by 87Sr/86Sr ratios on fish otoliths and scales. Environmental Science and Technology, 48(16), 8980-8987."
7a7436beeda7e58adec7b0c3bda1caa3263d72bb,Different tools to trace geographic origin and seasonality of croaker (Micropogonias furnieri),2015,Lwt - Food Science and Technology,10.1016/J.LWT.2014.11.006,"Chaguri, M. P., Maulvault, A. L., Nunes, M. L., Santiago, D. A., Denadai, J. C., Fogaca, F. H., ... & Marques, A. (2015). Different tools to trace geographic origin and seasonality of croaker (Micropogonias furnieri). LWT-Food Science and Technology, 61(1), 194-200."
7a7d818b26d4b17538958d735a90dd96985caa71,Can otolith microchemistry identify the natal origin of larval lake whitefish Coregonus clupeaformis in the waters of Green Bay?,2021,Journal of Great Lakes Research,10.1016/j.jglr.2021.08.021,"Doerr, L. R.  Houghton, C. J.  Hansen, S. P.  Pangle, K. L.  Ransom, A. L.  & Forsythe, P. S. (2021). Can otolith microchemistry identify the natal origin of larval lake whitefish Coregonus clupeaformis in the waters of Green Bay?. Journal of Great Lakes Research, 47(6), 1771-1780."
7a90bec6ce80a6d75f31619dce29fa0c7242798d,"Isotopic evidence of connectivity between an inshore vegetated lagoon (nursery habitat) and coastal artificial reefs (adult habitats) for the reef fish Lethrinus lentjan on the Terengganu coast, Malaysia",2019,Marine and Freshwater Research,10.1071/MF18302,"Le, D. Q., Fui, S. Y., Piah, R. M., Ishimura, T., Sano, Y., Tanaka, K., & Shirai, K. (2019). Isotopic evidence of connectivity between an inshore vegetated lagoon (nursery habitat) and coastal artificial reefs (adult habitats) for the reef fish Lethrinus lentjan on the Terengganu coast, Malaysia. Marine and Freshwater Research, 70(12), 1675-1688."
7ad05966f974b874a4f16c507953beef9f91c57b,"Thermal histories, stress, and metabolic rates of chinook salmon (Oncorhynchus tshawytscha) in Lake Ontario: evidence from intra-otolith stable isotope analyses",2005,Canadian Journal of Fisheries and Aquatic Sciences,10.1139/F04-241,"Wurster, C. M.  Patterson, W. P.  Stewart, D. J.  Bowlby, J. N.  & Stewart, T. J. (2005). Thermal histories, stress, and metabolic rates of chinook salmon (Oncorhynchus tshawytscha) in Lake Ontario: evidence from intra-otolith stable isotope analyses. Canadian Journal of Fisheries and Aquatic Sciences, 62(3), 700-713."
7af22f98743085bff3a3467cdc1cbec1a33da63e,Age-0 Silver Carp otolith microchemistry and microstructure reveal multiple early life environments and protracted spawning in the upper Mississippi River,2021,North American Journal of Fisheries Management,10.1002/nafm.10707,"Williams, J. A.  Whitledge, G. W.  Knights, B. C.  Bloomfield, N. C.  & Lamer, J. T. (2021). Age-0 Silver Carp otolith microchemistry and microstructure reveal multiple early life environments and protracted spawning in the upper Mississippi River. North American Journal of Fisheries Management."
7b0b0f8162ef52586db024dd4969c6efe014890b,Otolith microchemistry indicates regional phylopatry in the larval phase of an amphidromous fish (Gobiomorphus hubbsi),2018,New Zealand Journal of Marine and Freshwater Research,10.1080/00288330.2017.1421237,"Warburton, M. L.  Jarvis, M. G.  & Closs, G. P. (2018). Otolith microchemistry indicates regional phylopatry in the larval phase of an amphidromous fish (Gobiomorphus hubbsi). New Zealand Journal of Marine and Freshwater Research, 52(3), 398-408."
7b0b10a6be2a1bc3486cf69861a825aeda7487a1,Elemental fingerprinting of fish otoliths using ID-ICPMS,1995,Marine Ecology Progress Series,10.3354/MEPS122115,"Campana, S. E.  Gagne, J. A.  & McLaren, J. W. (1995). Elemental fingerprinting of fish otoliths using ID-ICPMS. Marine Ecology Progress Series, 122, 115-120."
7b2b36d2d1cc8767b63344b87af89e3cf3717f8d,Strontium in scales verifies that sympatric sea-run and stream-resident brown trout can be distinguished by coloration,1997,Journal of Fish Biology,10.1111/J.1095-8649.1997.TB01522.X,"Eek, D.  & Bohlin, T. (1997). Strontium in scales verifies that sympatric sea-run and stream-resident brown trout can be distinguished by coloration. Journal of Fish Biology, 51(3), 659-661."
7b4d8fa52cb053daf257decb1533c22e04ad8edd,"Zinc, Manganese, and Strontium in Opercula and Scales of Brook Trout (Salvelinus fontinalis) as Indicators of Lake Acidification",1983,Canadian Journal of Fisheries and Aquatic Sciences,10.1139/F83-195,"Moreau, G.  Barbeau, C.  Frenette, J. J.  Saint-Onge, J.  & Simoneau, M. (1983). Zinc, manganese, and strontium in opercula and scales of brook trout (Salvelinus fontinalis) as indicators of lake acidification. Canadian Journal of Fisheries and Aquatic Sciences, 40(10), 1685-1691."
7b6f5eb09ee1b55070dd2094dca7cb6503e3c768,Elemental chemistry of left and right sagittal otoliths in a marine fish Hippoglossus stenolepis displaying cranial asymmetry,2008,Journal of Fish Biology,10.1111/J.1095-8649.2008.01982.X,"Loher, T.  Wischniowski, S.  & Martin, G. B. (2008). Elemental chemistry of left and right sagittal otoliths in a marine fish Hippoglossus stenolepis displaying cranial asymmetry. Journal of Fish Biology, 73(4), 870-887."
